student_id,name,skills,experience_years,education,location
S04700,Student_4700,"TensorFlow, Docker, Data Engineering, Kubernetes",8,Bachelor,New York
S04701,Student_4701,"PyTorch, Kubernetes, NLP, TypeScript",6,Bachelor,Berlin
S04702,Student_4702,"Ruby, SQL, PyTorch, TypeScript",5,Bachelor,Austin
S04703,Student_4703,"NLP, Java, Kubernetes, SQL, Azure, React",10,Bachelor,Austin
S04704,Student_4704,"Ruby, TypeScript",3,Bachelor,Remote
S04705,Student_4705,"Node.js, Azure, React",1,Bachelor,Toronto
S04706,Student_4706,"AWS, TypeScript, Ruby, Docker, SQL, Data Engineering",3,Master,Austin
S04707,Student_4707,"Go, Node.js",11,Bachelor,Seattle
S04708,Student_4708,"TypeScript, Go, GCP, React, Java, SQL",4,Bachelor,Singapore
S04709,Student_4709,"AWS, PyTorch, C++, SQL, Data Engineering",7,Master,Remote
S04710,Student_4710,"Go, Python, SQL, Machine Learning",1,Bachelor,Seattle
S04711,Student_4711,"Machine Learning, Azure, TensorFlow, TypeScript",2,High School,Austin
S04712,Student_4712,"Go, Java, PyTorch, TensorFlow",6,PhD,Bangalore
S04713,Student_4713,"TypeScript, Machine Learning",4,PhD,Berlin
S04714,Student_4714,"Node.js, Go, TypeScript, Data Engineering, Kubernetes",3,Bachelor,Berlin
S04715,Student_4715,"Ruby, React, Data Engineering",7,PhD,Toronto
S04716,Student_4716,"Node.js, TensorFlow, Java, Docker, TypeScript, C++",6,High School,London
S04717,Student_4717,"GCP, Go, SQL, Node.js, Azure",4,Master,Singapore
S04718,Student_4718,"Computer Vision, Data Engineering, TypeScript",0,Master,Bangalore
S04719,Student_4719,"TypeScript, Data Engineering, Go, PyTorch, Ruby, React",3,Bachelor,Berlin
S04720,Student_4720,"PyTorch, Node.js, Data Engineering, Kubernetes",5,PhD,Remote
S04721,Student_4721,"Python, AWS, Machine Learning, C++",1,Bachelor,New York
S04722,Student_4722,"TypeScript, Computer Vision, Java, Data Engineering",5,Bachelor,San Francisco
S04723,Student_4723,"C++, Node.js, NLP, React, Python, SQL",8,Bachelor,Berlin
S04724,Student_4724,"Kubernetes, TypeScript, TensorFlow, React, Computer Vision, Azure",3,Master,Austin
S04725,Student_4725,"AWS, Docker, Azure, Computer Vision, NLP",1,Bachelor,London
S04726,Student_4726,"SQL, Data Engineering, Python",0,Master,Austin
S04727,Student_4727,"Node.js, PyTorch, Python, GCP, React, SQL",5,Bachelor,London
S04728,Student_4728,"Data Engineering, Kubernetes, React",1,Bachelor,Remote
S04729,Student_4729,"Java, TensorFlow, Docker, Computer Vision, TypeScript",5,Bachelor,Toronto
S04730,Student_4730,"Computer Vision, C++, Docker, AWS",11,Bachelor,San Francisco
S04731,Student_4731,"Go, Python, TensorFlow",2,Bachelor,London
S04732,Student_4732,"TensorFlow, Go, SQL, NLP, Computer Vision, Ruby",3,Bachelor,Berlin
S04733,Student_4733,"TypeScript, PyTorch, GCP, Ruby",11,Bachelor,Remote
S04734,Student_4734,"Computer Vision, GCP, Kubernetes, Docker",4,Bachelor,New York
S04735,Student_4735,"Go, PyTorch, Java",2,Bachelor,San Francisco
S04736,Student_4736,"PyTorch, Go, NLP",7,Bachelor,New York
S04737,Student_4737,"TypeScript, Node.js, NLP, PyTorch",2,Master,London
S04738,Student_4738,"PyTorch, Java, Go, Kubernetes, Data Engineering, TensorFlow",2,High School,London
S04739,Student_4739,"React, Docker",5,Master,London
S04740,Student_4740,"Go, TypeScript, Data Engineering, Docker, Java, AWS",7,Master,New York
S04741,Student_4741,"Computer Vision, NLP, PyTorch",2,Bachelor,Berlin
S04742,Student_4742,"Data Engineering, TensorFlow, Go",4,Bachelor,Seattle
S04743,Student_4743,"GCP, Java, TensorFlow, Machine Learning, Data Engineering, Azure",3,Bachelor,New York
S04744,Student_4744,"Machine Learning, Python, PyTorch",3,PhD,Toronto
S04745,Student_4745,"Go, React, Node.js, Data Engineering, Docker",1,PhD,New York
S04746,Student_4746,"Java, Go, React, Ruby, Node.js",5,Master,Austin
S04747,Student_4747,"TensorFlow, React, GCP, Computer Vision",9,Bachelor,London
S04748,Student_4748,"TensorFlow, SQL, Ruby, Node.js, GCP",2,Bachelor,Bangalore
S04749,Student_4749,"Ruby, TensorFlow, C++, SQL",5,PhD,Toronto
S04750,Student_4750,"Machine Learning, Java, Go",7,Bachelor,Toronto
S04751,Student_4751,"Kubernetes, Java",4,Master,New York
S04752,Student_4752,"GCP, TypeScript, Ruby",5,Bachelor,Seattle
S04753,Student_4753,"TypeScript, React, Data Engineering, Go, SQL, Machine Learning",2,Bachelor,Seattle
S04754,Student_4754,"Go, TypeScript, Docker, Azure, Computer Vision",9,Master,Berlin
S04755,Student_4755,"Data Engineering, React, PyTorch, NLP, GCP",7,Bachelor,New York
S04756,Student_4756,"Node.js, PyTorch, TypeScript, Computer Vision",8,Bachelor,Remote
S04757,Student_4757,"Java, TypeScript, Docker",1,PhD,London
S04758,Student_4758,"Go, GCP, Azure, Data Engineering",5,PhD,Toronto
S04759,Student_4759,"Python, Computer Vision",2,Master,Remote
S04760,Student_4760,"Node.js, GCP, TypeScript, Java, Computer Vision, Machine Learning",9,High School,Seattle
S04761,Student_4761,"Go, GCP",2,Bachelor,San Francisco
S04762,Student_4762,"SQL, React, Ruby",4,Bachelor,New York
S04763,Student_4763,"React, PyTorch",0,Bachelor,Seattle
S04764,Student_4764,"Go, React, Ruby",4,Bachelor,Bangalore
S04765,Student_4765,"SQL, GCP, Go, Docker, TypeScript, Node.js",1,Master,San Francisco
S04766,Student_4766,"C++, TypeScript, Data Engineering, Node.js",5,Master,Remote
S04767,Student_4767,"NLP, Data Engineering, Python, Machine Learning",3,Master,Toronto
S04768,Student_4768,"Java, PyTorch, Data Engineering, Docker, GCP",2,PhD,Austin
S04769,Student_4769,"Computer Vision, Azure, Data Engineering, Kubernetes, Ruby, React",10,Bachelor,Austin
S04770,Student_4770,"Ruby, Azure, TypeScript, Python, GCP, Java",14,Master,Remote
S04771,Student_4771,"Machine Learning, Ruby, Docker, Data Engineering, AWS",1,Bachelor,Austin
S04772,Student_4772,"Docker, Go, React, Azure",3,PhD,Austin
S04773,Student_4773,"Azure, Machine Learning, SQL",6,PhD,Bangalore
S04774,Student_4774,"Java, Docker, NLP, GCP, AWS, Computer Vision",4,High School,London
S04775,Student_4775,"Kubernetes, Azure",6,Bachelor,Berlin
S04776,Student_4776,"Machine Learning, SQL, C++, Ruby",3,Master,London
S04777,Student_4777,"NLP, Node.js, Data Engineering, C++, Python",7,Bachelor,Bangalore
S04778,Student_4778,"Kubernetes, SQL, C++",4,Master,Austin
S04779,Student_4779,"Java, Docker, TypeScript",5,Master,Berlin
S04780,Student_4780,"Python, Java, C++, Computer Vision",1,Bachelor,New York
S04781,Student_4781,"Node.js, Docker, Java, Ruby, SQL, Go",4,Master,London
S04782,Student_4782,"TensorFlow, Ruby, GCP, SQL",6,Master,Berlin
S04783,Student_4783,"TypeScript, Node.js, Docker, Machine Learning, React",4,PhD,Austin
S04784,Student_4784,"Computer Vision, Python, Docker, Go",4,PhD,San Francisco
S04785,Student_4785,"Kubernetes, React, Node.js",5,Master,Austin
S04786,Student_4786,"Docker, C++, Ruby, Computer Vision, Java",4,Master,Seattle
S04787,Student_4787,"Computer Vision, Docker, Java, TensorFlow, React, Machine Learning",3,Master,San Francisco
S04788,Student_4788,"Machine Learning, Python",6,Master,Singapore
S04789,Student_4789,"C++, PyTorch",3,High School,Remote
S04790,Student_4790,"Docker, Kubernetes",1,Bachelor,Berlin
S04791,Student_4791,"SQL, Java, PyTorch, TypeScript, Docker, Kubernetes",9,Bachelor,Seattle
S04792,Student_4792,"Azure, Java, C++, AWS",2,Master,San Francisco
S04793,Student_4793,"Ruby, SQL, PyTorch, Machine Learning, Docker, GCP",1,Bachelor,Austin
S04794,Student_4794,"Go, C++, AWS, Data Engineering, Machine Learning",5,Bachelor,Seattle
S04795,Student_4795,"TensorFlow, SQL, Kubernetes, Docker, TypeScript",10,High School,Remote
S04796,Student_4796,"Ruby, Docker, AWS, PyTorch, TensorFlow, Machine Learning",5,High School,New York
S04797,Student_4797,"React, C++",8,Master,New York
S04798,Student_4798,"Node.js, TypeScript, Azure",2,Bachelor,Toronto
S04799,Student_4799,"Node.js, PyTorch",1,Bachelor,Seattle
S04800,Student_4800,"SQL, TensorFlow, Data Engineering, Azure",3,Master,London
S04801,Student_4801,"Data Engineering, Machine Learning, React, Docker",7,Master,Remote
S04802,Student_4802,"NLP, Python",5,Master,Toronto
S04803,Student_4803,"Docker, TypeScript, SQL, GCP, Data Engineering, Computer Vision",5,PhD,Remote
S04804,Student_4804,"TypeScript, NLP, C++, SQL, Computer Vision, Go",4,Master,New York
S04805,Student_4805,"Azure, Node.js",3,Bachelor,Singapore
S04806,Student_4806,"NLP, React, Machine Learning, Ruby, C++",4,Master,New York
S04807,Student_4807,"TensorFlow, AWS",3,Master,Austin
S04808,Student_4808,"Python, TypeScript, TensorFlow, Docker, Node.js, GCP",2,High School,Seattle
S04809,Student_4809,"React, Java, C++",5,Bachelor,New York
S04810,Student_4810,"GCP, Go, TensorFlow, Kubernetes, PyTorch",3,Master,Bangalore
S04811,Student_4811,"Go, C++, Java, React, Data Engineering, TypeScript",4,Bachelor,New York
S04812,Student_4812,"TensorFlow, Java, Machine Learning, PyTorch, GCP, Data Engineering",0,Bachelor,London
S04813,Student_4813,"Go, GCP, Node.js, Azure",4,Bachelor,San Francisco
S04814,Student_4814,"TypeScript, AWS, Computer Vision",3,Master,Remote
S04815,Student_4815,"PyTorch, Java, React, Computer Vision",9,Bachelor,Bangalore
S04816,Student_4816,"Go, TensorFlow, C++",1,Bachelor,Singapore
S04817,Student_4817,"Machine Learning, React, Go",4,High School,Berlin
S04818,Student_4818,"Computer Vision, Node.js, Data Engineering",6,Bachelor,Berlin
S04819,Student_4819,"Computer Vision, Node.js, PyTorch, TypeScript, TensorFlow",3,PhD,Berlin
S04820,Student_4820,"NLP, React",3,Bachelor,San Francisco
S04821,Student_4821,"SQL, NLP, React",6,Bachelor,Austin
S04822,Student_4822,"Java, Ruby, Data Engineering, TensorFlow",5,Bachelor,San Francisco
S04823,Student_4823,"Azure, PyTorch, Kubernetes, Python",5,Bachelor,San Francisco
S04824,Student_4824,"Node.js, Docker, Azure, Data Engineering",2,Bachelor,San Francisco
S04825,Student_4825,"C++, NLP, Docker, Go",2,Bachelor,Seattle
S04826,Student_4826,"AWS, Kubernetes",4,Bachelor,New York
S04827,Student_4827,"NLP, Docker, Ruby",7,Bachelor,London
S04828,Student_4828,"Python, GCP, Ruby, Go, Node.js",1,Bachelor,Austin
S04829,Student_4829,"Java, NLP, PyTorch, React",3,Bachelor,Berlin
S04830,Student_4830,"TensorFlow, Data Engineering, Docker",2,PhD,New York
S04831,Student_4831,"Kubernetes, Node.js, GCP",3,Bachelor,Austin
S04832,Student_4832,"Azure, Computer Vision, Ruby, Python, PyTorch, AWS",6,PhD,San Francisco
S04833,Student_4833,"TypeScript, Computer Vision",2,Master,London
S04834,Student_4834,"TensorFlow, Machine Learning, React",5,PhD,Seattle
S04835,Student_4835,"TensorFlow, Node.js, Machine Learning, AWS, Data Engineering, Azure",3,Master,Remote
S04836,Student_4836,"PyTorch, React, Go, Azure, SQL",7,PhD,Austin
S04837,Student_4837,"Python, Ruby, C++, Node.js, TypeScript",2,Master,Singapore
S04838,Student_4838,"Docker, Computer Vision, Azure, SQL, AWS, PyTorch",6,Bachelor,Berlin
S04839,Student_4839,"React, Node.js",1,Master,Berlin
S04840,Student_4840,"Node.js, C++, TensorFlow, Data Engineering, SQL, Python",4,Master,London
S04841,Student_4841,"Ruby, GCP, TypeScript, AWS, Kubernetes",5,Master,Singapore
S04842,Student_4842,"Node.js, Kubernetes, NLP, Computer Vision",2,Bachelor,Berlin
S04843,Student_4843,"Docker, TensorFlow, Azure",2,Master,London
S04844,Student_4844,"GCP, Java, PyTorch, Python, Go",3,Bachelor,San Francisco
S04845,Student_4845,"C++, Node.js, Kubernetes, Data Engineering, Go",3,Master,Austin
S04846,Student_4846,"Java, React, GCP, AWS, Computer Vision, Azure",2,Bachelor,Remote
S04847,Student_4847,"Computer Vision, Node.js, PyTorch",6,Master,San Francisco
S04848,Student_4848,"SQL, Docker",8,Bachelor,Toronto
S04849,Student_4849,"AWS, Machine Learning, Kubernetes, GCP, Data Engineering, C++",7,PhD,Remote
S04850,Student_4850,"Node.js, Ruby",5,Bachelor,Berlin
S04851,Student_4851,"Kubernetes, Java",5,Master,Remote
S04852,Student_4852,"Azure, Machine Learning, Go, C++",2,Master,Toronto
S04853,Student_4853,"Go, TensorFlow, Azure",3,Master,Toronto
S04854,Student_4854,"Go, AWS, C++, SQL, Machine Learning, TypeScript",4,Master,Seattle
S04855,Student_4855,"Data Engineering, TensorFlow, AWS, Docker",4,Bachelor,Bangalore
S04856,Student_4856,"Docker, PyTorch, Data Engineering",4,PhD,Bangalore
S04857,Student_4857,"Node.js, Docker, Python, TensorFlow, AWS, SQL",4,PhD,San Francisco
S04858,Student_4858,"Kubernetes, NLP",5,Bachelor,Seattle
S04859,Student_4859,"AWS, Ruby",4,Master,Remote
S04860,Student_4860,"Ruby, Data Engineering",4,Bachelor,Berlin
S04861,Student_4861,"Kubernetes, TensorFlow, C++",2,PhD,Bangalore
S04862,Student_4862,"GCP, Java, React, TensorFlow, PyTorch, Machine Learning",1,Bachelor,Toronto
S04863,Student_4863,"Python, SQL, TensorFlow, AWS, Machine Learning",4,Bachelor,London
S04864,Student_4864,"AWS, Java, Docker, Python",2,Bachelor,London
S04865,Student_4865,"NLP, TensorFlow, SQL",2,Master,Seattle
S04866,Student_4866,"Python, Machine Learning, Go, Computer Vision, Azure",6,PhD,Remote
S04867,Student_4867,"C++, Ruby, Azure, Data Engineering, Docker, TypeScript",3,Bachelor,Bangalore
S04868,Student_4868,"AWS, Python, Ruby",9,Bachelor,Toronto
S04869,Student_4869,"Ruby, Python",5,Bachelor,Remote
S04870,Student_4870,"PyTorch, SQL, TypeScript, Go, Computer Vision",2,PhD,Seattle
S04871,Student_4871,"React, Java, SQL, TensorFlow, Go, Kubernetes",6,PhD,Bangalore
S04872,Student_4872,"Node.js, PyTorch, TypeScript",5,Bachelor,Seattle
S04873,Student_4873,"Kubernetes, Go, Data Engineering, Computer Vision, Java",2,Master,Austin
S04874,Student_4874,"TensorFlow, Kubernetes",2,Master,Berlin
S04875,Student_4875,"NLP, GCP, Data Engineering, Machine Learning",5,Bachelor,Seattle
S04876,Student_4876,"Node.js, Docker, PyTorch, Java",1,Bachelor,Toronto
S04877,Student_4877,"Node.js, TensorFlow, Ruby, Azure, Python, Computer Vision",0,PhD,New York
S04878,Student_4878,"Kubernetes, GCP, Machine Learning",4,Master,New York
S04879,Student_4879,"Computer Vision, Java, NLP",4,Master,Remote
S04880,Student_4880,"C++, Machine Learning",4,Master,Seattle
S04881,Student_4881,"Azure, Java, TypeScript, Data Engineering",4,Bachelor,New York
S04882,Student_4882,"SQL, Data Engineering, Node.js, TypeScript, NLP, AWS",5,Bachelor,Seattle
S04883,Student_4883,"GCP, Machine Learning, Ruby, Node.js, Data Engineering, C++",8,Master,Austin
S04884,Student_4884,"Machine Learning, GCP",3,Master,Remote
S04885,Student_4885,"Ruby, TypeScript, Python, SQL, Azure",1,Master,Remote
S04886,Student_4886,"Computer Vision, C++, Ruby, Machine Learning, TensorFlow",1,Bachelor,Remote
S04887,Student_4887,"Machine Learning, TypeScript, Go, Azure",3,Master,London
S04888,Student_4888,"React, Data Engineering, Machine Learning, TypeScript, TensorFlow, GCP",3,Bachelor,Austin
S04889,Student_4889,"C++, AWS, SQL, React, PyTorch, Azure",1,Bachelor,New York
S04890,Student_4890,"Go, Ruby",0,Bachelor,Remote
S04891,Student_4891,"SQL, C++, Data Engineering, Python",2,Bachelor,Remote
S04892,Student_4892,"C++, AWS, Go",10,Master,Bangalore
S04893,Student_4893,"Go, Node.js, Azure",5,Bachelor,San Francisco
S04894,Student_4894,"Azure, TensorFlow, Go",4,Master,New York
S04895,Student_4895,"Data Engineering, React, TypeScript, AWS",3,Bachelor,Austin
S04896,Student_4896,"TensorFlow, Computer Vision",3,Bachelor,Seattle
S04897,Student_4897,"Python, NLP, Kubernetes, Azure, PyTorch, Machine Learning",5,Bachelor,London
S04898,Student_4898,"Azure, TensorFlow",1,Master,Bangalore
S04899,Student_4899,"Data Engineering, Java, Computer Vision",12,Bachelor,Austin
S04900,Student_4900,"Machine Learning, Data Engineering, C++",1,Master,Singapore
S04901,Student_4901,"PyTorch, TypeScript, Azure, C++, Node.js",5,Master,London
S04902,Student_4902,"Go, C++, SQL, React, Data Engineering, Kubernetes",1,PhD,Toronto
S04903,Student_4903,"C++, TypeScript, Docker, Azure, Python, AWS",4,Bachelor,Singapore
S04904,Student_4904,"Azure, Ruby, Computer Vision, TypeScript, PyTorch, NLP",6,High School,New York
S04905,Student_4905,"GCP, Python, NLP",1,Bachelor,Bangalore
S04906,Student_4906,"SQL, NLP, Data Engineering, React, Kubernetes",2,Bachelor,Toronto
S04907,Student_4907,"Kubernetes, Ruby",2,Bachelor,Bangalore
S04908,Student_4908,"React, Machine Learning, Go, Azure, Docker",3,Master,New York
S04909,Student_4909,"PyTorch, GCP, Java",4,Bachelor,Toronto
S04910,Student_4910,"Java, Machine Learning, AWS, GCP, Azure",10,Bachelor,Seattle
S04911,Student_4911,"Data Engineering, Kubernetes, C++",2,Bachelor,Seattle
S04912,Student_4912,"TypeScript, Node.js, GCP",10,PhD,Berlin
S04913,Student_4913,"C++, Go",4,Bachelor,Austin
S04914,Student_4914,"Computer Vision, Azure, TypeScript, Ruby",1,Bachelor,Toronto
S04915,Student_4915,"PyTorch, TensorFlow",3,Bachelor,New York
S04916,Student_4916,"Docker, Python, Machine Learning",1,Master,Toronto
S04917,Student_4917,"NLP, TypeScript, React",3,Master,London
S04918,Student_4918,"NLP, Data Engineering, C++, Java",2,Bachelor,Remote
S04919,Student_4919,"PyTorch, Data Engineering, Node.js, C++",4,Bachelor,San Francisco
S04920,Student_4920,"NLP, Python, AWS, Go, SQL",5,Master,Berlin
S04921,Student_4921,"PyTorch, Computer Vision, NLP, Python, Data Engineering, AWS",3,PhD,London
S04922,Student_4922,"Kubernetes, TypeScript, Data Engineering, C++, TensorFlow",1,Bachelor,Singapore
S04923,Student_4923,"Node.js, Docker, TensorFlow, Computer Vision",8,Master,Singapore
S04924,Student_4924,"TypeScript, C++",11,Bachelor,Seattle
S04925,Student_4925,"Azure, Go, AWS, Python",3,Bachelor,Toronto
S04926,Student_4926,"Node.js, Computer Vision, Ruby",4,PhD,Berlin
S04927,Student_4927,"TensorFlow, C++, React, Data Engineering",3,Master,New York
S04928,Student_4928,"Machine Learning, PyTorch, Python, GCP",4,Bachelor,Austin
S04929,Student_4929,"Go, C++",4,Bachelor,Berlin
S04930,Student_4930,"Data Engineering, Docker, PyTorch, Go, React",1,PhD,Berlin
S04931,Student_4931,"Node.js, Azure, SQL",3,Master,Seattle
S04932,Student_4932,"GCP, C++, PyTorch, SQL, NLP, Docker",7,Master,New York
S04933,Student_4933,"React, SQL, PyTorch",6,Master,Singapore
S04934,Student_4934,"Node.js, NLP, Java, TypeScript, React",3,Bachelor,Remote
S04935,Student_4935,"Node.js, PyTorch, NLP, GCP",4,Bachelor,San Francisco
S04936,Student_4936,"AWS, Azure, NLP",3,High School,Remote
S04937,Student_4937,"Data Engineering, Docker, Python, PyTorch, SQL, AWS",5,Bachelor,Berlin
S04938,Student_4938,"TypeScript, Kubernetes, NLP, Computer Vision, Python",1,PhD,Singapore
S04939,Student_4939,"C++, TensorFlow",5,Bachelor,Toronto
S04940,Student_4940,"Data Engineering, Computer Vision, AWS, Docker",9,Bachelor,London
S04941,Student_4941,"AWS, GCP, SQL",2,PhD,Remote
S04942,Student_4942,"NLP, GCP, Azure, Computer Vision, Docker, Ruby",8,Bachelor,New York
S04943,Student_4943,"Kubernetes, AWS",4,Bachelor,Singapore
S04944,Student_4944,"C++, TypeScript, Azure",3,Bachelor,Bangalore
S04945,Student_4945,"NLP, Python, AWS, React, GCP",3,Bachelor,New York
S04946,Student_4946,"Java, Ruby",8,Bachelor,Toronto
S04947,Student_4947,"PyTorch, Python, AWS",3,PhD,New York
S04948,Student_4948,"Java, Kubernetes",10,Master,Toronto
S04949,Student_4949,"Go, Docker",9,PhD,Bangalore
S04950,Student_4950,"NLP, Docker",2,Bachelor,Singapore
S04951,Student_4951,"Ruby, AWS, C++, NLP, Azure, Python",3,Master,Austin
S04952,Student_4952,"Ruby, AWS",1,Master,Singapore
S04953,Student_4953,"Ruby, Computer Vision, Go",3,Bachelor,Bangalore
S04954,Student_4954,"TensorFlow, Docker, TypeScript, Python, PyTorch",4,Master,Singapore
S04955,Student_4955,"TypeScript, C++, Java",7,Master,Bangalore
